Sourcefile	20240910 131306 XenonTPDPlat.qmp
Exporttime	10.09.2024 13:15:59

Start Time	10.09.2024 13:13:16
End Time	10.09.2024 13:15:50

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
10.09.2024 13:13:16	0,000	2,031315e-014	10.09.2024 13:13:16	0,087	6,421103e-013	10.09.2024 13:13:16	0,166	-8,896991e-014	10.09.2024 13:13:16	0,251	4,665856e001
10.09.2024 13:13:16	0,330	8,002987e-015	10.09.2024 13:13:17	0,410	1,492357e-012	10.09.2024 13:13:17	0,490	1,077219e-013	10.09.2024 13:13:17	0,575	4,653160e001
10.09.2024 13:13:17	0,654	-1,539708e-014	10.09.2024 13:13:17	0,733	1,008509e-013	10.09.2024 13:13:17	0,811	2,370589e-015	10.09.2024 13:13:17	0,891	4,700771e001
10.09.2024 13:13:17	0,970	-2,026004e-014	10.09.2024 13:13:17	1,048	1,017913e-012	10.09.2024 13:13:17	1,127	4,196342e-014	10.09.2024 13:13:17	1,207	4,662682e001
10.09.2024 13:13:17	1,286	1,010524e-013	10.09.2024 13:13:18	1,366	1,647522e-012	10.09.2024 13:13:18	1,445	1,171163e-014	10.09.2024 13:13:18	1,525	4,672205e001
10.09.2024 13:13:18	1,604	8,567360e-016	10.09.2024 13:13:18	1,684	1,253171e-014	10.09.2024 13:13:18	1,764	1,125351e-014	10.09.2024 13:13:18	1,843	4,678552e001
10.09.2024 13:13:18	1,923	2,054603e-014	10.09.2024 13:13:18	2,002	-9,233624e-015	10.09.2024 13:13:18	2,081	1,582915e-013	10.09.2024 13:13:18	2,160	4,707119e001
10.09.2024 13:13:18	2,239	4,149859e-013	10.09.2024 13:13:18	2,322	8,342754e-013	10.09.2024 13:13:19	2,401	2,195977e-013	10.09.2024 13:13:19	2,485	4,681727e001
10.09.2024 13:13:19	2,563	1,497711e-014	10.09.2024 13:13:19	2,642	5,725677e-014	10.09.2024 13:13:19	2,722	2,413992e-014	10.09.2024 13:13:19	2,802	4,653160e001
10.09.2024 13:13:19	2,882	-1,386827e-014	10.09.2024 13:13:19	2,965	3,618948e-013	10.09.2024 13:13:19	3,048	-8,116534e-015	10.09.2024 13:13:19	3,128	4,716641e001
10.09.2024 13:13:19	3,207	2,009432e-014	10.09.2024 13:13:19	3,289	1,682568e-012	10.09.2024 13:13:20	3,368	-5,568277e-014	10.09.2024 13:13:20	3,461	4,694423e001
10.09.2024 13:13:20	3,540	-1,744292e-015	10.09.2024 13:13:20	3,619	-8,322307e-014	10.09.2024 13:13:20	3,702	4,083564e-013	10.09.2024 13:13:20	3,781	4,691249e001
10.09.2024 13:13:20	3,859	-4,667622e-015	10.09.2024 13:13:20	3,948	2,090789e-012	10.09.2024 13:13:20	4,028	2,603406e-013	10.09.2024 13:13:20	4,107	4,697597e001
10.09.2024 13:13:20	4,186	1,894548e-014	10.09.2024 13:13:20	4,266	7,579048e-014	10.09.2024 13:13:20	4,345	-5,091993e-014	10.09.2024 13:13:21	4,427	4,643638e001
10.09.2024 13:13:21	4,507	-5,354688e-014	10.09.2024 13:13:21	4,588	1,160225e-012	10.09.2024 13:13:21	4,667	-1,512635e-015	10.09.2024 13:13:21	4,747	4,649986e001
10.09.2024 13:13:21	4,826	1,703089e-014	10.09.2024 13:13:21	4,905	5,272159e-014	10.09.2024 13:13:21	4,983	-9,080696e-015	10.09.2024 13:13:21	5,062	4,646812e001
10.09.2024 13:13:21	5,141	3,937553e-015	10.09.2024 13:13:21	5,224	1,020486e-013	10.09.2024 13:13:21	5,304	-4,043586e-014	10.09.2024 13:13:22	5,384	4,630942e001
10.09.2024 13:13:22	5,462	1,072290e-013	10.09.2024 13:13:22	5,544	1,153196e-012	10.09.2024 13:13:22	5,624	-6,613662e-014	10.09.2024 13:13:22	5,703	4,653160e001
10.09.2024 13:13:22	5,782	-1,312233e-014	10.09.2024 13:13:22	5,862	-2,616873e-014	10.09.2024 13:13:22	5,941	3,621901e-014	10.09.2024 13:13:22	6,020	4,649986e001
10.09.2024 13:13:22	6,099	-1,488310e-014	10.09.2024 13:13:22	6,183	1,026688e-012	10.09.2024 13:13:22	6,262	-2,509768e-014	10.09.2024 13:13:22	6,342	4,669030e001
10.09.2024 13:13:23	6,421	1,670431e-014	10.09.2024 13:13:23	6,508	1,559061e-012	10.09.2024 13:13:23	6,595	9,404162e-014	10.09.2024 13:13:23	6,675	4,669030e001
10.09.2024 13:13:23	6,754	-5,561595e-015	10.09.2024 13:13:23	6,837	1,341982e-012	10.09.2024 13:13:23	6,916	1,252503e-014	10.09.2024 13:13:23	6,996	4,675379e001
10.09.2024 13:13:23	7,074	7,412711e-015	10.09.2024 13:13:23	7,154	2,086678e-012	10.09.2024 13:13:23	7,233	1,652301e-014	10.09.2024 13:13:23	7,313	4,700771e001
10.09.2024 13:13:24	7,391	9,837018e-015	10.09.2024 13:13:24	7,484	1,161236e-012	10.09.2024 13:13:24	7,563	1,278461e-013	10.09.2024 13:13:24	7,642	4,719815e001
10.09.2024 13:13:24	7,721	1,616713e-015	10.09.2024 13:13:24	7,800	2,988148e-013	10.09.2024 13:13:24	7,880	-5,565653e-014	10.09.2024 13:13:24	7,960	4,672205e001
10.09.2024 13:13:24	8,039	1,131974e-014	10.09.2024 13:13:24	8,123	8,996709e-013	10.09.2024 13:13:24	8,202	-7,139759e-014	10.09.2024 13:13:24	8,287	4,688075e001
10.09.2024 13:13:25	8,365	1,766848e-014	10.09.2024 13:13:25	8,451	1,429023e-015	10.09.2024 13:13:25	8,531	-3,418082e-015	10.09.2024 13:13:25	8,610	4,643638e001
10.09.2024 13:13:25	8,689	1,261970e-012	10.09.2024 13:13:25	8,769	2,066826e-010	10.09.2024 13:13:25	8,854	9,073996e-012	10.09.2024 13:13:25	8,946	5,510154e001
10.09.2024 13:13:25	9,027	1,727216e-011	10.09.2024 13:13:25	9,109	8,651015e-010	10.09.2024 13:13:25	9,190	8,627302e-011	10.09.2024 13:13:25	9,271	6,068788e001
10.09.2024 13:13:25	9,352	2,433218e-013	10.09.2024 13:13:26	9,431	4,494915e-010	10.09.2024 13:13:26	9,510	9,482607e-012	10.09.2024 13:13:26	9,590	6,160835e001
10.09.2024 13:13:26	9,669	1,772189e-013	10.09.2024 13:13:26	9,747	2,498206e-010	10.09.2024 13:13:26	9,829	6,255843e-012	10.09.2024 13:13:26	9,913	6,237012e001
10.09.2024 13:13:26	9,993	8,898883e-014	10.09.2024 13:13:26	10,075	6,486067e-011	10.09.2024 13:13:26	10,156	1,741627e-011	10.09.2024 13:13:26	10,243	6,294145e001
10.09.2024 13:13:26	10,323	3,056402e-014	10.09.2024 13:13:27	10,403	5,431966e-011	10.09.2024 13:13:27	10,483	2,760729e-013	10.09.2024 13:13:27	10,564	6,300493e001
10.09.2024 13:13:27	10,642	4,849071e-014	10.09.2024 13:13:27	10,724	4,051733e-011	10.09.2024 13:13:27	10,809	1,723303e-012	10.09.2024 13:13:27	10,894	6,335407e001
10.09.2024 13:13:27	10,972	-3,303657e-014	10.09.2024 13:13:27	11,056	6,886377e-012	10.09.2024 13:13:27	11,134	2,616023e-012	10.09.2024 13:13:27	11,224	6,297319e001
10.09.2024 13:13:27	11,303	1,163674e-013	10.09.2024 13:13:28	11,383	7,566196e-013	10.09.2024 13:13:28	11,465	4,726283e-014	10.09.2024 13:13:28	11,549	6,256056e001
10.09.2024 13:13:28	11,628	4,686180e-013	10.09.2024 13:13:28	11,709	2,607287e-011	10.09.2024 13:13:28	11,793	1,379895e-012	10.09.2024 13:13:28	11,873	6,297319e001
10.09.2024 13:13:28	11,953	-1,356367e-015	10.09.2024 13:13:28	12,034	2,033626e-011	10.09.2024 13:13:28	12,113	2,240963e-012	10.09.2024 13:13:28	12,191	6,271927e001
