Sourcefile	20240910 101030 XenonTPDPlat.qmp
Exporttime	10.09.2024 10:38:45

Start Time	10.09.2024 10:35:32
End Time	10.09.2024 10:38:08

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
10.09.2024 10:35:32	0,000	-1,062141e-014	10.09.2024 10:35:32	0,082	2,562741e-013	10.09.2024 10:35:32	0,161	-4,737548e-014	10.09.2024 10:35:32	0,240	4,780122e001
10.09.2024 10:35:32	0,321	3,184501e-014	10.09.2024 10:35:32	0,399	1,916463e-012	10.09.2024 10:35:32	0,484	-9,049877e-015	10.09.2024 10:35:32	0,564	4,795992e001
10.09.2024 10:35:32	0,653	-1,094002e-013	10.09.2024 10:35:33	0,732	1,387170e-012	10.09.2024 10:35:33	0,813	1,527235e-013	10.09.2024 10:35:33	0,897	4,824559e001
10.09.2024 10:35:33	0,977	1,734190e-014	10.09.2024 10:35:33	1,057	1,263166e-013	10.09.2024 10:35:33	1,137	-3,783116e-015	10.09.2024 10:35:33	1,216	4,827733e001
10.09.2024 10:35:33	1,297	-7,193842e-016	10.09.2024 10:35:33	1,378	2,165060e-014	10.09.2024 10:35:33	1,458	-6,209710e-014	10.09.2024 10:35:33	1,536	4,821385e001
10.09.2024 10:35:33	1,615	1,332773e-014	10.09.2024 10:35:34	1,694	2,215282e-012	10.09.2024 10:35:34	1,773	1,354525e-013	10.09.2024 10:35:34	1,852	4,830907e001
10.09.2024 10:35:34	1,932	3,239832e-015	10.09.2024 10:35:34	2,013	5,400381e-012	10.09.2024 10:35:34	2,093	6,372362e-014	10.09.2024 10:35:34	2,172	4,827733e001
10.09.2024 10:35:34	2,252	4,074591e-015	10.09.2024 10:35:34	2,331	1,283219e-012	10.09.2024 10:35:34	2,413	2,106703e-013	10.09.2024 10:35:34	2,491	4,830907e001
10.09.2024 10:35:34	2,572	1,694573e-014	10.09.2024 10:35:34	2,651	1,579725e-012	10.09.2024 10:35:35	2,731	-1,452360e-013	10.09.2024 10:35:35	2,808	4,748382e001
10.09.2024 10:35:35	2,888	1,583414e-014	10.09.2024 10:35:35	2,968	9,390123e-014	10.09.2024 10:35:35	3,048	-7,376081e-015	10.09.2024 10:35:35	3,131	4,834081e001
10.09.2024 10:35:35	3,210	1,202325e-014	10.09.2024 10:35:35	3,291	1,411479e-012	10.09.2024 10:35:35	3,370	-8,627859e-014	10.09.2024 10:35:35	3,450	4,802341e001
10.09.2024 10:35:35	3,530	-7,867470e-015	10.09.2024 10:35:35	3,618	8,260074e-012	10.09.2024 10:35:36	3,697	-6,133685e-014	10.09.2024 10:35:36	3,777	4,735686e001
