Sourcefile	20241001 155453 XenonTPDPlat.qmp
Exporttime	01.10.2024 15:58:11

Start Time	01.10.2024 15:55:31
End Time	01.10.2024 15:58:01

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
01.10.2024 15:55:31	0,000	2,073993e-013	01.10.2024 15:55:31	0,079	1,687797e-013	01.10.2024 15:55:31	0,166	1,794592e-013	01.10.2024 15:55:31	0,246	5,440325e001
01.10.2024 15:55:31	0,326	1,709576e-013	01.10.2024 15:55:31	0,405	1,241442e-012	01.10.2024 15:55:32	0,488	9,509524e-013	01.10.2024 15:55:32	0,575	5,494284e001
01.10.2024 15:55:32	0,653	5,623886e-013	01.10.2024 15:55:32	0,732	2,345160e-013	01.10.2024 15:55:32	0,812	5,409995e-014	01.10.2024 15:55:32	0,892	5,465717e001
01.10.2024 15:55:32	0,971	7,282078e-014	01.10.2024 15:55:32	1,050	1,554340e-013	01.10.2024 15:55:32	1,129	7,070959e-014	01.10.2024 15:55:32	1,209	5,453022e001
01.10.2024 15:55:32	1,288	1,528061e-013	01.10.2024 15:55:32	1,370	3,217858e-013	01.10.2024 15:55:33	1,458	9,212513e-014	01.10.2024 15:55:33	1,541	5,437151e001
01.10.2024 15:55:33	1,621	-2,237517e-015	01.10.2024 15:55:33	1,703	1,655079e-014	01.10.2024 15:55:33	1,781	5,354812e-014	01.10.2024 15:55:33	1,860	5,459369e001
01.10.2024 15:55:33	1,939	-3,020724e-014	01.10.2024 15:55:33	2,018	1,302478e-013	01.10.2024 15:55:33	2,099	5,730559e-014	01.10.2024 15:55:33	2,183	5,459369e001
01.10.2024 15:55:33	2,262	1,345000e-013	01.10.2024 15:55:33	2,342	1,067607e-013	01.10.2024 15:55:34	2,425	3,701990e-013	01.10.2024 15:55:34	2,505	5,475240e001
01.10.2024 15:55:34	2,583	1,769049e-013	01.10.2024 15:55:34	2,662	2,488159e-013	01.10.2024 15:55:34	2,740	2,206450e-013	01.10.2024 15:55:34	2,826	5,449847e001
01.10.2024 15:55:34	2,906	4,307683e-013	01.10.2024 15:55:34	2,985	1,221185e-013	01.10.2024 15:55:34	3,065	2,819060e-013	01.10.2024 15:55:34	3,151	5,443499e001
01.10.2024 15:55:34	3,230	-8,075691e-014	01.10.2024 15:55:34	3,310	1,433851e-013	01.10.2024 15:55:34	3,390	2,737144e-015	01.10.2024 15:55:35	3,469	5,424455e001
01.10.2024 15:55:35	3,547	2,413811e-013	01.10.2024 15:55:35	3,626	-1,070352e-014	01.10.2024 15:55:35	3,708	1,242400e-014	01.10.2024 15:55:35	3,787	5,421281e001
01.10.2024 15:55:35	3,872	3,142259e-013	01.10.2024 15:55:35	3,955	3,555976e-013	01.10.2024 15:55:35	4,033	2,629606e-013	01.10.2024 15:55:35	4,113	5,478414e001
01.10.2024 15:55:35	4,200	2,200078e-013	01.10.2024 15:55:35	4,280	-1,754346e-013	01.10.2024 15:55:35	4,360	8,502992e-014	01.10.2024 15:55:36	4,439	5,443499e001
01.10.2024 15:55:36	4,519	1,573435e-013	01.10.2024 15:55:36	4,604	3,778018e-013	01.10.2024 15:55:36	4,683	-7,730133e-014	01.10.2024 15:55:36	4,769	5,459369e001
01.10.2024 15:55:36	4,848	6,945551e-013	01.10.2024 15:55:36	4,928	2,759583e-013	01.10.2024 15:55:36	5,007	2,409502e-013	01.10.2024 15:55:36	5,086	5,506980e001
01.10.2024 15:55:36	5,169	2,688544e-013	01.10.2024 15:55:36	5,247	2,504190e-013	01.10.2024 15:55:36	5,326	6,475796e-013	01.10.2024 15:55:36	5,407	5,453022e001
01.10.2024 15:55:37	5,486	4,320994e-013	01.10.2024 15:55:37	5,573	2,960502e-013	01.10.2024 15:55:37	5,652	5,877884e-013	01.10.2024 15:55:37	5,739	5,453022e001
01.10.2024 15:55:37	5,822	-1,757111e-015	01.10.2024 15:55:37	5,900	1,262676e-012	01.10.2024 15:55:37	5,979	1,259266e-012	01.10.2024 15:55:37	6,060	5,478414e001
01.10.2024 15:55:37	6,138	7,781161e-013	01.10.2024 15:55:37	6,218	-9,104553e-015	01.10.2024 15:55:37	6,298	1,985084e-013	01.10.2024 15:55:37	6,380	5,459369e001
01.10.2024 15:55:38	6,459	1,074899e-013	01.10.2024 15:55:38	6,538	1,850837e-012	01.10.2024 15:55:38	6,620	2,094340e-013	01.10.2024 15:55:38	6,704	5,481588e001
01.10.2024 15:55:38	6,783	-9,863510e-014	01.10.2024 15:55:38	6,889	3,588909e-013	01.10.2024 15:55:38	6,968	8,200496e-014	01.10.2024 15:55:38	7,056	5,456195e001
01.10.2024 15:55:38	7,134	1,155588e-012	01.10.2024 15:55:38	7,213	8,612715e-013	01.10.2024 15:55:38	7,292	1,548717e-012	01.10.2024 15:55:38	7,371	5,481588e001
01.10.2024 15:55:39	7,450	6,331647e-013	01.10.2024 15:55:39	7,529	6,223751e-013	01.10.2024 15:55:39	7,610	7,615398e-014	01.10.2024 15:55:39	7,690	5,503806e001
01.10.2024 15:55:39	7,771	2,335196e-013	01.10.2024 15:55:39	7,867	1,263606e-013	01.10.2024 15:55:39	7,954	1,579051e-012	01.10.2024 15:55:39	8,038	5,446673e001
01.10.2024 15:55:39	8,117	9,813886e-013	01.10.2024 15:55:39	8,202	-1,050665e-013	01.10.2024 15:55:39	8,289	4,988524e-014	01.10.2024 15:55:39	8,373	5,472066e001
01.10.2024 15:55:40	8,453	2,897172e-014	01.10.2024 15:55:40	8,537	3,023111e-013	01.10.2024 15:55:40	8,617	6,829815e-013	01.10.2024 15:55:40	8,704	5,462543e001
01.10.2024 15:55:40	8,783	1,756437e-013	01.10.2024 15:55:40	8,862	4,052416e-013	01.10.2024 15:55:40	8,949	1,268184e-013	01.10.2024 15:55:40	9,030	5,513328e001
01.10.2024 15:55:40	9,113	9,878680e-013	01.10.2024 15:55:40	9,196	9,617384e-014	01.10.2024 15:55:40	9,276	6,315776e-013	01.10.2024 15:55:40	9,356	5,487936e001
01.10.2024 15:55:41	9,435	3,832193e-014	01.10.2024 15:55:41	9,514	9,714746e-014	01.10.2024 15:55:41	9,599	1,715111e-013	01.10.2024 15:55:41	9,685	5,459369e001
01.10.2024 15:55:41	9,764	2,517929e-013	01.10.2024 15:55:41	9,842	3,984977e-013	01.10.2024 15:55:41	9,924	4,592303e-013	01.10.2024 15:55:41	10,011	5,433977e001
01.10.2024 15:55:41	10,091	9,369729e-014	01.10.2024 15:55:41	10,171	3,509397e-013	01.10.2024 15:55:41	10,250	1,177128e-013	01.10.2024 15:55:41	10,330	5,456195e001
01.10.2024 15:55:41	10,411	4,546423e-013	01.10.2024 15:55:42	10,490	1,409655e-014	01.10.2024 15:55:42	10,576	7,611553e-014	01.10.2024 15:55:42	10,654	5,449847e001
01.10.2024 15:55:42	10,732	2,926413e-013	01.10.2024 15:55:42	10,817	1,364608e-013	01.10.2024 15:55:42	10,896	2,529965e-013	01.10.2024 15:55:42	10,982	5,500632e001
01.10.2024 15:55:42	11,068	3,930265e-013	01.10.2024 15:55:42	11,146	4,160352e-014	01.10.2024 15:55:42	11,225	3,222901e-013	01.10.2024 15:55:42	11,305	5,497458e001
01.10.2024 15:55:42	11,383	2,120180e-013	01.10.2024 15:55:43	11,462	1,101797e-013	01.10.2024 15:55:43	11,548	5,737822e-014	01.10.2024 15:55:43	11,628	5,487936e001
01.10.2024 15:55:43	11,706	1,423665e-014	01.10.2024 15:55:43	11,785	7,356121e-014	01.10.2024 15:55:43	11,864	3,432646e-013	01.10.2024 15:55:43	11,948	5,497458e001
01.10.2024 15:55:43	12,027	5,760774e-014	01.10.2024 15:55:43	12,107	7,658162e-014	01.10.2024 15:55:43	12,186	-1,163653e-013	01.10.2024 15:55:43	12,265	5,497458e001
01.10.2024 15:55:43	12,345	1,314382e-013	01.10.2024 15:55:44	12,424	2,287612e-012	01.10.2024 15:55:44	12,503	2,962607e-013	01.10.2024 15:55:44	12,581	5,478414e001
